graph_id,model,top_edge_fraction,empirical_edges,candidate_edges,shared_edges,jaccard,precision,recall,f1
445,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
445,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
446,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
446,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
446,GIN,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
446,GAT,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
447,Raw,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
447,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
447,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
447,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
448,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
448,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
448,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
448,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
449,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
449,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
449,GIN,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
449,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
450,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
450,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
450,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
450,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
451,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
451,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
451,GIN,0.1,400,400,82,0.11420612813370473,0.205,0.205,0.205
451,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
452,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
452,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
452,GIN,0.1,400,400,15,0.01910828025477707,0.0375,0.0375,0.0375
452,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
453,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
453,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
453,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
453,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
454,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
454,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
454,GIN,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
454,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
455,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
455,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
455,GIN,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
455,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
456,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
456,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
456,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
456,GAT,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
457,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
457,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
457,GIN,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
457,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
458,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
458,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
458,GIN,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
458,GAT,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
459,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
459,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
459,GIN,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
459,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
460,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
460,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
460,GIN,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
460,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
461,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
461,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
461,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
461,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
462,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
462,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
462,GIN,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
462,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
463,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
463,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
463,GIN,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
463,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
464,Raw,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
464,MLP,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
464,GIN,0.1,400,400,83,0.11576011157601115,0.2075,0.2075,0.2075
464,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
465,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
465,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
465,GIN,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
465,GAT,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
466,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
466,MLP,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
466,GIN,0.1,400,400,27,0.03492884864165589,0.0675,0.0675,0.0675
466,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
467,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
467,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
467,GIN,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
467,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
468,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
468,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
468,GIN,0.1,400,400,81,0.11265646731571627,0.2025,0.2025,0.2025
468,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
469,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
469,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
469,GIN,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
469,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
470,Raw,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
470,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
470,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
470,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
471,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
471,MLP,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
471,GIN,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
471,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
472,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
472,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
472,GIN,0.1,400,400,12,0.015228426395939087,0.03,0.03,0.03
472,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
473,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
473,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
473,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
473,GAT,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
474,Raw,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
474,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
474,GIN,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
474,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
475,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
475,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
475,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
475,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
476,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
476,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
476,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
476,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
477,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
477,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
477,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
477,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
478,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
478,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
478,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
478,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
479,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
479,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
479,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
479,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
480,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
480,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
480,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
480,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
481,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
481,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
481,GIN,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
481,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
482,Raw,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
482,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
482,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
482,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
483,Raw,0.1,400,400,79,0.10957004160887657,0.1975,0.1975,0.1975
483,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
483,GIN,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
483,GAT,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
484,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
484,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
484,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
484,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
485,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
485,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
485,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
485,GAT,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
486,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
486,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
486,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
486,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
487,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
487,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
487,GIN,0.1,400,400,88,0.12359550561797752,0.22,0.22,0.22
487,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
488,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
488,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
488,GIN,0.1,400,400,19,0.024327784891165175,0.0475,0.0475,0.0475
488,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
489,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
489,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
489,GIN,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
489,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
490,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
490,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
490,GIN,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
490,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
491,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
491,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
491,GIN,0.1,400,400,23,0.029601029601029602,0.0575,0.0575,0.0575
491,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
492,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
492,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
492,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
492,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
493,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
493,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
493,GIN,0.1,400,400,31,0.04031209362808843,0.0775,0.0775,0.0775
493,GAT,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
494,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
494,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
494,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
494,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
495,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
495,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
495,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
495,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
496,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
496,MLP,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
496,GIN,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
496,GAT,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
497,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
497,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
497,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
497,GAT,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
498,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
498,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
498,GIN,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
498,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
499,Raw,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
499,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
499,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
499,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
500,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
500,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
500,GIN,0.1,400,400,85,0.11888111888111888,0.2125,0.2125,0.2125
500,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
501,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
501,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
501,GIN,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
501,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
502,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
502,MLP,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
502,GIN,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
502,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
503,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
503,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
503,GIN,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
503,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
504,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
504,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
504,GIN,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
504,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
505,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
505,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
505,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
505,GAT,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
506,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
506,MLP,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
506,GIN,0.1,400,400,19,0.024327784891165175,0.0475,0.0475,0.0475
506,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
507,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
507,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
507,GIN,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
507,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
508,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
508,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
508,GIN,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
508,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
509,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
509,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
509,GIN,0.1,400,400,12,0.015228426395939087,0.03,0.03,0.03
509,GAT,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
510,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
510,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
510,GIN,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
510,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
511,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
511,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
511,GIN,0.1,400,400,18,0.023017902813299233,0.045,0.045,0.045
511,GAT,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
512,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
512,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
512,GIN,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
512,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
513,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
513,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
513,GIN,0.1,400,400,18,0.023017902813299233,0.045,0.045,0.045
513,GAT,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
514,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
514,MLP,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
514,GIN,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
514,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
515,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
515,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
515,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
515,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
516,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
516,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
516,GIN,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
516,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
517,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
517,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
517,GIN,0.1,400,400,16,0.02040816326530612,0.04,0.04,0.04
517,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
518,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
518,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
518,GIN,0.1,400,400,31,0.04031209362808843,0.0775,0.0775,0.0775
518,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
519,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
519,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
519,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
519,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
